graph_id,graph_label,node_id,degree,pagerank,node_label
6,-1,4,2,0.056759,0
6,-1,5,2,0.057656,0
6,-1,6,3,0.085548,0
6,-1,7,3,0.095485,1
6,-1,8,1,0.036475,2
6,-1,9,1,0.036475,2
6,-1,10,3,0.081104,0
6,-1,11,2,0.05746,0
6,-1,12,2,0.059188,0
6,-1,13,2,0.05964,0
6,-1,14,2,0.059188,0
6,-1,15,2,0.05746,0
7,1,0,1,0.029754,0
7,1,1,3,0.07878,0
7,1,2,1,0.029754,2
7,1,3,2,0.048237,2
7,1,4,3,0.065397,0
7,1,5,2,0.044461,0
7,1,6,2,0.043559,0
7,1,7,3,0.060337,0
7,1,8,3,0.060894,0
7,1,9,2,0.043213,0
7,1,10,2,0.042036,0
7,1,11,3,0.061041,0
7,1,12,3,0.060528,0
7,1,13,2,0.043714,0
7,1,14,2,0.044961,0
7,1,15,3,0.066481,0
7,1,16,2,0.043665,0
7,1,17,3,0.075473,1
7,1,18,1,0.028857,2
7,1,19,1,0.028857,2
8,-1,0,2,0.076177,0
8,-1,1,2,0.075065,0
8,-1,2,3,0.106301,0
8,-1,3,2,0.075053,1
8,-1,4,2,0.076256,0
8,-1,5,2,0.074959,1
8,-1,6,3,0.106161,0
8,-1,7,2,0.074362,0
8,-1,8,3,0.112449,0
8,-1,9,3,0.126446,1
8,-1,10,1,0.048386,2
8,-1,11,1,0.048386,2
9,1,0,1,0.031742,0
9,1,1,3,0.081022,0
9,1,2,2,0.05385,0
9,1,3,2,0.052101,0
9,1,4,3,0.071733,0
9,1,5,3,0.072609,0
9,1,6,2,0.052293,0
9,1,7,2,0.049825,0
9,1,8,3,0.072106,0
9,1,9,3,0.071575,0
9,1,10,2,0.051559,0
9,1,11,2,0.052996,0
9,1,12,3,0.078298,0
9,1,13,2,0.051499,0
9,1,14,3,0.088876,1
9,1,15,1,0.033958,2
9,1,16,1,0.033958,2
10,1,0,2,0.054173,0
10,1,1,2,0.054121,0
10,1,2,2,0.052286,0
10,1,3,3,0.072408,0
10,1,4,3,0.073436,0
10,1,5,2,0.05271,0
10,1,6,2,0.051261,0
10,1,7,3,0.076102,0
10,1,8,3,0.073291,0
10,1,9,3,0.072244,0
10,1,10,2,0.052313,0
10,1,11,2,0.05402,0
10,1,12,2,0.05418,0
10,1,13,2,0.052549,0
10,1,14,3,0.087668,1
10,1,15,1,0.033619,2
10,1,16,1,0.033619,2
11,1,0,2,0.043201,0
11,1,1,2,0.043093,0
11,1,2,3,0.061048,0
11,1,3,2,0.043597,0
11,1,4,2,0.0444,0
11,1,5,3,0.064581,0
11,1,6,3,0.06079,0
11,1,7,3,0.058604,0
11,1,8,3,0.058879,0
11,1,9,3,0.061145,0
11,1,10,2,0.043984,0
11,1,11,2,0.044944,0
11,1,12,3,0.066383,0
11,1,13,3,0.061261,0
11,1,14,2,0.043204,0
11,1,15,2,0.043019,0
11,1,16,1,0.02628,1
11,1,17,3,0.07447,1
11,1,18,1,0.028559,2
11,1,19,1,0.028559,2
12,1,0,2,0.041231,0
12,1,1,2,0.041193,0
12,1,2,2,0.039728,0
12,1,3,3,0.054268,0
12,1,4,3,0.054352,0
12,1,5,2,0.039702,0
12,1,6,3,0.053736,0
12,1,7,2,0.039107,0
12,1,8,2,0.039948,0
12,1,9,3,0.058647,0
12,1,10,3,0.054991,0
12,1,11,3,0.052883,0
12,1,12,3,0.053668,0
12,1,13,2,0.038778,0
12,1,14,3,0.05923,0
12,1,15,2,0.039185,0
12,1,16,3,0.067803,1
12,1,17,1,0.02608,2
12,1,18,1,0.02608,2
12,1,19,3,0.067383,1
12,1,20,1,0.026003,2
12,1,21,1,0.026003,2
13,-1,0,1,0.041084,0
13,-1,1,3,0.104212,1
13,-1,2,3,0.09819,0
13,-1,3,2,0.068699,0
13,-1,4,3,0.103867,0
13,-1,5,2,0.070342,0
13,-1,6,2,0.069347,0
13,-1,7,3,0.098231,0
13,-1,8,2,0.069385,0
13,-1,9,2,0.070559,1
13,-1,10,3,0.116727,1
13,-1,11,1,0.044678,2
13,-1,12,1,0.044678,2
14,1,0,2,0.047087,0
14,1,1,2,0.046153,0
14,1,2,3,0.064272,0
14,1,3,2,0.045422,0
14,1,4,2,0.045338,0
14,1,5,3,0.064226,0
14,1,6,2,0.045872,0
14,1,7,2,0.046737,0
14,1,8,3,0.067941,0
14,1,9,3,0.063953,0
14,1,10,3,0.061635,0
14,1,11,3,0.061846,0
14,1,12,3,0.064245,0
14,1,13,2,0.046147,0
14,1,14,2,0.045377,0
14,1,15,2,0.045232,0
14,1,16,3,0.078421,1
14,1,17,1,0.030048,2
14,1,18,1,0.030048,2
15,1,0,2,0.041227,0
15,1,1,2,0.041227,0
15,1,2,2,0.039744,0
15,1,3,3,0.054335,0
15,1,4,3,0.054335,0
15,1,5,2,0.039744,0
15,1,6,3,0.053841,0
15,1,7,2,0.039022,0
15,1,8,2,0.040046,0
15,1,9,3,0.058435,0
15,1,10,3,0.055032,0
15,1,11,3,0.052822,0
15,1,12,3,0.053841,0
15,1,13,2,0.039022,0
15,1,14,2,0.040046,0
15,1,15,3,0.058435,0
15,1,16,3,0.067596,1
15,1,17,1,0.025913,2
15,1,18,1,0.025913,2
15,1,19,3,0.067596,1
15,1,20,1,0.025913,2
15,1,21,1,0.025913,2
16,-1,0,2,0.088539,0
16,-1,1,2,0.088033,0
16,-1,2,3,0.13003,0
16,-1,3,3,0.127035,0
16,-1,4,3,0.13003,0
16,-1,5,2,0.088033,0
16,-1,6,1,0.050441,1
16,-1,7,3,0.140566,1
16,-1,8,1,0.053426,2
16,-1,9,1,0.053426,2
16,-1,10,1,0.050441,1
17,1,0,2,0.053943,0
17,1,1,2,0.05409,0
17,1,2,2,0.052478,0
17,1,3,3,0.07305,0
17,1,4,3,0.07194,0
17,1,5,2,0.052178,0
17,1,6,3,0.071702,0
17,1,7,2,0.051279,0
17,1,8,3,0.078498,0
17,1,9,2,0.053083,0
17,1,10,2,0.052066,0
17,1,11,3,0.072687,0
17,1,12,3,0.075919,0
17,1,13,1,0.030324,2
17,1,14,3,0.088693,1
17,1,15,1,0.034035,2
17,1,16,1,0.034035,2
18,-1,0,2,0.071837,0
18,-1,1,2,0.06994,0
18,-1,2,3,0.098598,0
18,-1,3,2,0.068862,0
18,-1,4,3,0.103976,0
18,-1,5,2,0.070473,0
18,-1,6,2,0.069527,0
18,-1,7,3,0.098707,0
18,-1,8,2,0.07008,1
18,-1,9,2,0.07179,0
18,-1,10,3,0.116839,1
18,-1,11,1,0.044685,2
18,-1,12,1,0.044685,2
19,1,0,2,0.050275,0
19,1,1,2,0.048843,0
19,1,2,3,0.067464,0
19,1,3,3,0.068151,0
19,1,4,2,0.048841,0
19,1,5,3,0.074839,0
19,1,6,2,0.057322,0
19,1,7,1,0.032702,1
19,1,8,2,0.046934,0
19,1,9,3,0.067941,0
19,1,10,3,0.067473,0
19,1,11,2,0.048615,0
19,1,12,2,0.05005,0
19,1,13,3,0.073847,0
19,1,14,2,0.048625,0
19,1,15,3,0.084,1
19,1,16,1,0.032039,2
19,1,17,1,0.032039,2
20,1,0,2,0.051838,0
20,1,1,2,0.050485,0
20,1,2,3,0.071266,0
20,1,3,2,0.049872,0
20,1,4,3,0.075595,0
20,1,5,2,0.051712,0
20,1,6,3,0.084642,1
20,1,7,1,0.032351,2
20,1,8,1,0.032351,2
20,1,9,3,0.071194,0
20,1,10,2,0.050333,0
20,1,11,2,0.051177,0
20,1,12,3,0.075996,0
20,1,13,2,0.051177,0
20,1,14,2,0.050333,0
20,1,15,3,0.084846,1
20,1,16,1,0.032415,2
20,1,17,1,0.032415,2
21,1,0,2,0.052996,0
21,1,1,2,0.051559,0
21,1,2,3,0.071575,0
21,1,3,3,0.072106,0
21,1,4,2,0.051499,0
21,1,5,3,0.078298,0
21,1,6,3,0.088876,1
21,1,7,1,0.033958,2
21,1,8,1,0.033958,2
21,1,9,2,0.049825,0
21,1,10,3,0.072609,0
21,1,11,3,0.071733,0
21,1,12,2,0.052101,0
21,1,13,2,0.05385,0
21,1,14,3,0.081022,0
21,1,15,2,0.052293,0
21,1,16,1,0.031742,4
22,1,0,2,0.039817,0
22,1,1,2,0.039742,0
22,1,2,2,0.038245,0
22,1,3,3,0.052508,0
22,1,4,3,0.0537,0
22,1,5,2,0.038701,0
22,1,6,2,0.037448,0
22,1,7,2,0.036879,0
22,1,8,3,0.051095,0
22,1,9,3,0.051005,0
22,1,10,2,0.035759,0
22,1,11,3,0.051978,0
22,1,12,2,0.037718,0
22,1,13,2,0.038545,0
22,1,14,2,0.037863,0
22,1,15,3,0.052444,0
22,1,16,3,0.050603,0
22,1,17,3,0.050833,0
22,1,18,2,0.036509,0
22,1,19,3,0.055184,0
22,1,20,3,0.063963,1
22,1,21,1,0.024731,2
22,1,22,1,0.024731,2
23,1,0,2,0.031321,0
23,1,1,2,0.031301,0
23,1,2,3,0.043959,0
23,1,3,2,0.031294,0
23,1,4,2,0.031328,0
23,1,5,3,0.043887,0
23,1,6,2,0.031329,0
23,1,7,2,0.031231,0
23,1,8,3,0.043911,0
23,1,9,3,0.046571,0
23,1,10,2,0.031275,0
23,1,11,3,0.043821,0
23,1,12,2,0.031329,0
23,1,13,2,0.031275,0
23,1,14,3,0.043966,0
23,1,15,2,0.031294,0
23,1,16,2,0.031323,0
23,1,17,3,0.043922,0
23,1,18,3,0.041568,0
23,1,19,3,0.041514,0
23,1,20,3,0.041571,0
23,1,21,3,0.041449,0
23,1,22,3,0.04157,0
23,1,23,3,0.041501,0
23,1,24,3,0.054609,1
23,1,25,1,0.02094,2
23,1,26,1,0.02094,2
24,1,0,2,0.052996,0
24,1,1,2,0.051559,0
24,1,2,3,0.071575,0
24,1,3,3,0.072106,0
24,1,4,2,0.051499,0
24,1,5,3,0.078298,0
24,1,6,3,0.088876,1
24,1,7,1,0.033958,2
24,1,8,1,0.033958,2
24,1,9,2,0.049825,0
24,1,10,3,0.072609,0
24,1,11,3,0.071733,0
24,1,12,2,0.052101,0
24,1,13,2,0.05385,0
24,1,14,3,0.081022,0
24,1,15,2,0.052293,0
24,1,16,1,0.031742,2
25,1,0,2,0.073012,0
25,1,1,2,0.073389,0
25,1,2,3,0.10904,0
25,1,3,3,0.10646,0
25,1,4,2,0.071985,0
25,1,5,3,0.10662,0
25,1,6,3,0.118477,1
25,1,7,1,0.04507,2
25,1,8,1,0.04507,2
25,1,9,3,0.11839,1
25,1,10,1,0.045045,2
25,1,11,1,0.045045,2
25,1,12,1,0.042396,5
26,1,0,2,0.03968,0
26,1,1,2,0.039594,0
26,1,2,2,0.03815,0
26,1,3,3,0.052246,0
26,1,4,3,0.053034,0
26,1,5,2,0.038411,0
26,1,6,2,0.036236,0
26,1,7,3,0.051759,0
26,1,8,2,0.037019,0
26,1,9,2,0.037128,0
26,1,10,3,0.052737,0
26,1,11,2,0.03773,0
26,1,12,2,0.038519,0
26,1,13,3,0.055905,0
26,1,14,3,0.052477,0
26,1,15,3,0.050381,0
26,1,16,3,0.050002,0
26,1,17,3,0.051042,0
26,1,18,2,0.036736,0
26,1,19,2,0.036923,0
26,1,20,3,0.064735,1
26,1,21,1,0.024778,2
26,1,22,1,0.024778,2
27,1,0,2,0.052996,0
27,1,1,2,0.051559,0
27,1,2,3,0.071575,0
27,1,3,3,0.072106,0
27,1,4,2,0.051499,0
27,1,5,3,0.078298,0
27,1,6,3,0.088876,1
27,1,7,1,0.033958,2
27,1,8,1,0.033958,2
27,1,9,2,0.049825,0
27,1,10,3,0.072609,0
27,1,11,3,0.071733,0
27,1,12,2,0.052101,0
27,1,13,2,0.05385,0
27,1,14,3,0.081022,0
27,1,15,2,0.052293,0
27,1,16,1,0.031742,3
28,1,0,2,0.039145,0
28,1,1,2,0.038072,0
28,1,2,3,0.052728,0
28,1,3,3,0.053403,0
28,1,4,2,0.038101,0
28,1,5,3,0.057879,0
28,1,6,3,0.065696,1
28,1,7,1,0.025098,2
28,1,8,1,0.025098,2
28,1,9,3,0.055783,0
28,1,10,1,0.0223,2
28,1,11,3,0.053285,0
28,1,12,3,0.052539,0
28,1,13,3,0.05616,0
28,1,14,2,0.038857,0
28,1,15,3,0.057648,0
28,1,16,2,0.038034,0
28,1,17,3,0.06562,1
28,1,18,1,0.025057,2
28,1,19,1,0.025057,2
28,1,20,3,0.064782,1
28,1,21,1,0.024829,2
28,1,22,1,0.024829,2
29,1,0,2,0.039878,0
29,1,1,2,0.039913,0
29,1,2,2,0.038597,0
29,1,3,3,0.053479,0
29,1,4,2,0.036086,0
29,1,5,3,0.051029,0
29,1,6,3,0.051116,0
29,1,7,2,0.037397,0
29,1,8,2,0.03839,0
29,1,9,2,0.037794,0
29,1,10,3,0.052468,0
29,1,11,3,0.0506,0
29,1,12,3,0.051704,0
29,1,13,2,0.035807,0
29,1,14,3,0.051582,0
29,1,15,2,0.036329,0
29,1,16,3,0.053486,0
29,1,17,2,0.038663,0
29,1,18,2,0.036797,0
29,1,19,3,0.055329,0
29,1,20,3,0.064054,1
29,1,21,1,0.024751,2
29,1,22,1,0.024751,2
30,1,0,2,0.041198,0
30,1,1,2,0.041213,0
30,1,2,2,0.039679,0
30,1,3,3,0.054283,0
30,1,4,3,0.054328,0
30,1,5,2,0.039726,0
30,1,6,3,0.053836,0
30,1,7,2,0.039242,0
30,1,8,2,0.04029,0
30,1,9,2,0.039657,0
30,1,10,3,0.055291,0
30,1,11,3,0.052972,0
30,1,12,3,0.053486,0
30,1,13,3,0.057839,0
30,1,14,3,0.059079,0
30,1,15,2,0.039247,0
30,1,16,3,0.067751,1
30,1,17,1,0.026079,2
30,1,18,1,0.026079,2
30,1,19,3,0.066915,1
30,1,20,1,0.025905,2
30,1,21,1,0.025905,2
31,1,0,2,0.03739,0
31,1,1,2,0.038017,0
31,1,2,3,0.056133,0
31,1,3,3,0.055706,0
31,1,4,2,0.037017,0
31,1,5,3,0.052734,0
31,1,6,3,0.052757,0
31,1,7,2,0.037341,0
31,1,8,2,0.038223,0
31,1,9,3,0.05644,0
31,1,10,2,0.037918,0
31,1,11,3,0.054921,0
31,1,12,3,0.06272,1
31,1,13,1,0.023962,2
31,1,14,1,0.023962,2
31,1,15,3,0.063567,1
31,1,16,1,0.024196,2
31,1,17,1,0.024196,2
31,1,18,3,0.063041,1
31,1,19,1,0.024098,2
31,1,20,1,0.024098,2
31,1,21,3,0.063232,1
31,1,22,1,0.024165,2
31,1,23,1,0.024165,2
32,1,0,2,0.038308,0
32,1,1,2,0.037642,0
32,1,2,3,0.052318,0
32,1,3,3,0.052695,0
32,1,4,2,0.037237,0
32,1,5,3,0.055844,0
32,1,6,2,0.040323,1
32,1,7,3,0.063766,0
32,1,8,1,0.024527,2
32,1,9,4,0.08976,0
32,1,10,1,0.025672,3
32,1,11,1,0.025672,3
32,1,12,1,0.025672,3
32,1,13,2,0.036451,0
32,1,14,3,0.053049,0
32,1,15,3,0.052492,0
32,1,16,2,0.038023,0
32,1,17,2,0.039021,0
32,1,18,3,0.057872,0
32,1,19,2,0.037895,0
32,1,20,3,0.065513,1
32,1,21,1,0.025125,2
32,1,22,1,0.025125,2
33,-1,0,2,0.07179,0
33,-1,1,2,0.071837,0
33,-1,2,2,0.06994,0
33,-1,3,3,0.098598,0
33,-1,4,2,0.068862,0
33,-1,5,3,0.103976,0
33,-1,6,2,0.070473,0
33,-1,7,2,0.069527,0
33,-1,8,3,0.098707,0
33,-1,9,2,0.07008,0
33,-1,10,3,0.116839,1
33,-1,11,1,0.044685,2
33,-1,12,1,0.044685,2
34,1,0,2,0.05385,0
34,1,1,2,0.052101,0
34,1,2,3,0.071733,0
34,1,3,3,0.072609,0
34,1,4,2,0.052293,0
34,1,5,3,0.081022,0
34,1,6,1,0.031742,1
34,1,7,2,0.049825,0
34,1,8,3,0.072106,0
34,1,9,3,0.071575,0
34,1,10,2,0.051559,0
34,1,11,2,0.052996,0
34,1,12,3,0.078298,0
34,1,13,2,0.051499,0
34,1,14,3,0.088876,1
34,1,15,1,0.033958,2
34,1,16,1,0.033958,2
35,-1,0,1,0.038534,0
35,-1,1,3,0.098323,0
35,-1,2,2,0.064501,0
35,-1,3,3,0.091777,0
35,-1,4,2,0.065008,0
35,-1,5,2,0.066735,0
35,-1,6,2,0.066639,0
35,-1,7,2,0.065019,0
35,-1,8,3,0.091452,0
35,-1,9,2,0.064028,0
35,-1,10,3,0.096446,0
35,-1,11,3,0.108632,1
35,-1,12,1,0.041452,2
35,-1,13,1,0.041452,2
36,1,0,2,0.056622,0
36,1,1,2,0.05625,0
36,1,2,2,0.054943,0
36,1,3,3,0.078416,0
36,1,4,2,0.054943,0
36,1,5,2,0.05625,0
36,1,6,2,0.053886,0
36,1,7,2,0.05367,0
36,1,8,3,0.077684,0
36,1,9,2,0.054008,0
36,1,10,2,0.054788,0
36,1,11,3,0.080779,0
36,1,12,2,0.054788,0
36,1,13,2,0.054008,0
36,1,14,3,0.090298,1
36,1,15,1,0.034334,2
36,1,16,1,0.034334,2
37,-1,0,2,0.063626,0
37,-1,1,2,0.063127,0
37,-1,2,2,0.0613,0
37,-1,3,3,0.086512,0
37,-1,4,2,0.0613,0
37,-1,5,2,0.063127,0
37,-1,6,3,0.085875,0
37,-1,7,2,0.060559,0
37,-1,8,2,0.061509,0
37,-1,9,3,0.091301,0
37,-1,10,2,0.061509,0
37,-1,11,2,0.060559,0
37,-1,12,3,0.101855,1
37,-1,13,1,0.03892,2
37,-1,14,1,0.03892,2
38,-1,0,1,0.039405,0
38,-1,1,2,0.069102,2
38,-1,2,3,0.090639,0
38,-1,3,2,0.059753,0
38,-1,4,3,0.085215,0
38,-1,5,2,0.060482,0
38,-1,6,2,0.062132,0
38,-1,7,2,0.062025,0
38,-1,8,2,0.06044,1
38,-1,9,3,0.084739,0
38,-1,10,3,0.088298,0
38,-1,11,2,0.060622,0
38,-1,12,3,0.10025,1
38,-1,13,1,0.038449,2
38,-1,14,1,0.038449,2
39,-1,0,2,0.071846,0
39,-1,1,2,0.071718,0
39,-1,2,2,0.069907,0
39,-1,3,3,0.098192,0
39,-1,4,3,0.098904,0
39,-1,5,2,0.070029,0
39,-1,6,2,0.069834,0
39,-1,7,2,0.071393,0
39,-1,8,2,0.070833,0
39,-1,9,3,0.102444,0
39,-1,10,3,0.116006,1
39,-1,11,1,0.044447,2
39,-1,12,1,0.044447,2
40,1,0,2,0.052996,0
40,1,1,2,0.051559,0
40,1,2,3,0.071575,0
40,1,3,3,0.072106,0
40,1,4,2,0.051499,0
40,1,5,3,0.078298,0
40,1,6,3,0.088876,1
40,1,7,1,0.033958,2
40,1,8,1,0.033958,2
40,1,9,2,0.049825,0
40,1,10,3,0.072609,0
40,1,11,3,0.071733,0
40,1,12,2,0.052101,0
40,1,13,2,0.05385,0
40,1,14,3,0.081022,0
40,1,15,2,0.052293,0
40,1,16,1,0.031742,6
41,-1,0,1,0.041476,0
41,-1,1,3,0.105683,1
41,-1,2,2,0.069253,0
41,-1,3,3,0.097932,0
41,-1,4,2,0.068737,0
41,-1,5,3,0.103649,0
41,-1,6,2,0.070421,0
41,-1,7,2,0.06922,0
41,-1,8,3,0.098238,0
41,-1,9,2,0.069279,1
41,-1,10,3,0.116915,1
41,-1,11,1,0.044599,2
41,-1,12,1,0.044599,2
42,1,0,2,0.04776,0
42,1,1,2,0.047728,0
42,1,2,2,0.046031,0
42,1,3,3,0.0629,0
42,1,4,3,0.062992,0
42,1,5,2,0.046021,0
42,1,6,3,0.062464,0
42,1,7,2,0.045438,0
42,1,8,2,0.046748,0
42,1,9,2,0.04591,0
42,1,10,3,0.064211,0
42,1,11,3,0.061365,0
42,1,12,3,0.062286,0
42,1,13,2,0.04493,0
42,1,14,3,0.068749,0
42,1,15,2,0.045474,0
42,1,16,3,0.078529,1
42,1,17,1,0.030231,2
42,1,18,1,0.030231,2
43,1,0,2,0.054253,0
43,1,1,2,0.054084,0
43,1,2,2,0.052339,0
43,1,3,3,0.072301,0
43,1,4,3,0.073684,0
43,1,5,2,0.052715,0
43,1,6,2,0.051531,0
43,1,7,2,0.051491,0
43,1,8,3,0.073083,0
43,1,9,3,0.072118,0
43,1,10,2,0.051782,0
43,1,11,2,0.053171,0
43,1,12,3,0.078558,0
43,1,13,2,0.051867,0
43,1,14,3,0.089028,1
43,1,15,1,0.033997,2
43,1,16,1,0.033997,2
44,1,0,2,0.078863,0
44,1,1,2,0.078863,0
44,1,2,3,0.115992,0
44,1,3,2,0.078863,0
44,1,4,2,0.078863,0
44,1,5,3,0.115992,0
44,1,6,3,0.128405,1
44,1,7,1,0.048939,2
44,1,8,1,0.048939,2
44,1,9,3,0.128405,1
44,1,10,1,0.048939,2
44,1,11,1,0.048939,2
45,1,0,2,0.037128,0
45,1,1,2,0.037019,0
45,1,2,3,0.051759,0
45,1,3,2,0.036236,0
45,1,4,3,0.053034,0
45,1,5,3,0.052246,0
45,1,6,3,0.051042,0
45,1,7,3,0.050002,0
45,1,8,3,0.050381,0
45,1,9,3,0.052737,0
45,1,10,2,0.03773,0
45,1,11,2,0.038519,0
45,1,12,3,0.055905,0
45,1,13,3,0.052477,0
45,1,14,2,0.036923,0
45,1,15,2,0.036736,0
45,1,16,3,0.064735,1
45,1,17,1,0.024778,2
45,1,18,1,0.024778,2
45,1,19,2,0.03815,0
45,1,20,2,0.039594,0
45,1,21,2,0.03968,0
45,1,22,2,0.038411,0
46,1,0,2,0.039274,0
46,1,1,3,0.059609,0
46,1,2,2,0.039274,0
46,1,3,3,0.055208,0
46,1,4,3,0.053123,0
46,1,5,3,0.055208,0
46,1,6,2,0.039037,0
46,1,7,2,0.039037,0
46,1,8,3,0.055208,0
46,1,9,3,0.053123,0
46,1,10,3,0.055208,0
46,1,11,2,0.039274,0
46,1,12,3,0.059609,0
46,1,13,2,0.039274,0
46,1,14,3,0.067939,1
46,1,15,1,0.026146,2
46,1,16,1,0.026146,2
46,1,17,2,0.039037,0
46,1,18,2,0.039037,0
46,1,19,3,0.067939,1
46,1,20,1,0.026146,2
46,1,21,1,0.026146,2
47,1,0,2,0.054302,0
47,1,1,2,0.054262,0
47,1,2,2,0.052699,0
47,1,3,3,0.073322,0
47,1,4,2,0.050284,0
47,1,5,3,0.072811,0
47,1,6,2,0.051804,0
47,1,7,3,0.078601,0
47,1,8,2,0.053327,0
47,1,9,2,0.052114,0
47,1,10,3,0.073066,0
47,1,11,2,0.05027,0
47,1,12,3,0.073412,0
47,1,13,2,0.052662,0
47,1,14,3,0.089056,1
47,1,15,1,0.034003,2
47,1,16,1,0.034003,2
48,1,0,2,0.04529,0
48,1,1,2,0.044241,0
48,1,2,3,0.06198,0
48,1,3,3,0.061734,0
48,1,4,2,0.043978,0
48,1,5,3,0.066769,0
48,1,6,3,0.075657,1
48,1,7,1,0.028899,2
48,1,8,1,0.028899,2
48,1,9,2,0.04255,1
48,1,10,3,0.061734,0
48,1,11,2,0.043978,0
48,1,12,3,0.066769,0
48,1,13,2,0.04529,0
48,1,14,2,0.044241,0
48,1,15,3,0.06198,0
48,1,16,2,0.042555,1
48,1,17,3,0.075657,1
48,1,18,1,0.028899,2
48,1,19,1,0.028899,2
49,1,0,2,0.057752,0
49,1,1,2,0.056372,0
49,1,2,3,0.079285,0
49,1,3,3,0.079285,0
49,1,4,2,0.056372,0
49,1,5,2,0.057752,0
49,1,6,2,0.057375,0
49,1,7,3,0.082971,0
49,1,8,3,0.094071,1
49,1,9,1,0.036087,2
49,1,10,1,0.036087,2
49,1,11,3,0.082971,0
49,1,12,2,0.057375,0
49,1,13,3,0.094071,1
49,1,14,1,0.036087,2
49,1,15,1,0.036087,2
50,1,0,2,0.032894,0
50,1,1,2,0.032878,0
50,1,2,3,0.046225,0
50,1,3,3,0.049494,0
50,1,4,2,0.033725,0
50,1,5,2,0.032999,0
50,1,6,3,0.045286,0
50,1,7,3,0.044285,0
50,1,8,3,0.044295,0
50,1,9,3,0.046427,0
50,1,10,2,0.03334,0
50,1,11,2,0.033781,0
50,1,12,3,0.049156,0
50,1,13,3,0.045162,0
50,1,14,3,0.045856,0
50,1,15,3,0.045861,0
50,1,16,2,0.033574,0
50,1,17,2,0.034837,0
50,1,18,2,0.03485,0
50,1,19,2,0.03355,0
50,1,20,3,0.05676,1
50,1,21,1,0.021931,2
50,1,22,1,0.021931,2
50,1,23,3,0.056937,1
50,1,24,1,0.021984,2
50,1,25,1,0.021984,2
51,1,0,2,0.034057,0
51,1,1,2,0.033396,0
51,1,2,3,0.046561,0
