graph_id,graph_label,node_id,degree,pagerank,node_label
6,0,4,3,0.104367,3
6,0,5,3,0.107956,3
6,0,6,2,0.072075,3
6,0,7,2,0.072075,3
6,0,8,2,0.072683,3
6,0,9,2,0.072683,3
6,0,10,3,0.117717,3
6,0,11,1,0.046101,3
6,0,12,2,0.085709,3
7,0,0,1,0.032474,4
7,0,1,2,0.053795,2
7,0,2,1,0.033933,2
7,0,3,3,0.078262,3
7,0,4,3,0.078579,3
7,0,5,3,0.078285,3
7,0,6,3,0.078591,3
7,0,7,3,0.081413,3
7,0,8,2,0.05614,3
7,0,9,2,0.056149,3
7,0,10,2,0.056175,3
7,0,11,2,0.056174,3
7,0,12,3,0.086552,3
7,0,13,2,0.05783,3
7,0,14,2,0.057782,3
7,0,15,2,0.057867,3
8,0,0,4,0.073464,6
8,0,1,2,0.041184,1
8,0,2,2,0.041184,1
8,0,3,1,0.0214,1
8,0,4,1,0.022511,1
8,0,5,1,0.022511,1
8,0,6,2,0.035232,2
8,0,7,2,0.03533,2
8,0,8,2,0.035183,2
8,0,9,3,0.058859,2
8,0,10,3,0.051445,3
8,0,11,2,0.035371,3
8,0,12,3,0.051316,3
8,0,13,3,0.050676,3
8,0,14,2,0.035982,3
8,0,15,2,0.035982,3
8,0,16,2,0.035415,3
8,0,17,2,0.035415,3
8,0,18,3,0.052987,3
8,0,19,2,0.035719,3
8,0,20,2,0.035719,3
8,0,21,2,0.036769,3
8,0,22,2,0.036769,3
8,0,23,2,0.037069,3
8,0,24,1,0.023255,3
8,0,25,1,0.023255,3
9,0,0,1,0.02914,14
9,0,1,1,0.026726,1
9,0,2,1,0.0298,1
9,0,3,1,0.028968,1
9,0,4,1,0.028968,1
9,0,5,2,0.043977,2
9,0,6,2,0.044671,2
9,0,7,3,0.075895,2
9,0,8,4,0.087703,3
9,0,9,2,0.0484,3
9,0,10,3,0.067734,3
9,0,11,2,0.050834,3
9,0,12,3,0.063215,3
9,0,13,3,0.063216,3
9,0,14,3,0.078864,3
9,0,15,2,0.044733,3
9,0,16,2,0.044522,3
9,0,17,3,0.067212,3
9,0,18,2,0.045623,3
9,0,19,1,0.0298,3
10,0,0,1,0.019585,1
10,0,1,1,0.019242,1
10,0,2,1,0.020832,1
10,0,3,1,0.020832,1
10,0,4,2,0.036078,2
10,0,5,2,0.034982,2
10,0,6,2,0.032521,2
10,0,7,3,0.054756,2
10,0,8,4,0.075201,3
10,0,9,1,0.021267,3
10,0,10,1,0.021267,3
10,0,11,1,0.021267,3
10,0,12,3,0.050048,3
10,0,13,3,0.047004,3
10,0,14,2,0.031837,3
10,0,15,3,0.046721,3
10,0,16,3,0.049084,3
10,0,17,2,0.032612,3
10,0,18,2,0.032612,3
10,0,19,3,0.04758,3
10,0,20,3,0.048942,3
10,0,21,2,0.033161,3
10,0,22,2,0.033161,3
10,0,23,2,0.033374,3
10,0,24,2,0.033374,3
10,0,25,2,0.034132,3
10,0,26,2,0.034132,3
10,0,27,2,0.034395,3
11,0,0,1,0.031438,4
11,0,1,1,0.036004,1
11,0,2,1,0.036004,1
11,0,3,3,0.074878,2
11,0,4,2,0.052807,2
11,0,5,2,0.052095,2
11,0,6,2,0.054581,2
11,0,7,2,0.054302,3
11,0,8,2,0.056909,3
11,0,9,2,0.059086,3
11,0,10,3,0.073623,3
11,0,11,2,0.06105,3
11,0,12,3,0.074418,3
11,0,13,2,0.052201,3
11,0,14,3,0.079877,3
11,0,15,3,0.096225,3
11,0,16,2,0.054502,3
12,0,0,1,0.055998,4
12,0,1,1,0.060272,7
12,0,2,1,0.055998,1
12,0,3,2,0.096233,2
12,0,4,2,0.096996,2
12,0,5,3,0.142154,3
12,0,6,2,0.096233,3
12,0,7,2,0.106425,3
12,0,8,3,0.144845,3
12,0,9,3,0.144845,3
13,0,0,2,0.066145,4
13,0,1,1,0.034756,4
13,0,2,2,0.053097,2
13,0,3,2,0.057105,2
13,0,4,2,0.058986,2
13,0,5,3,0.073911,3
13,0,6,3,0.074983,3
13,0,7,3,0.075561,3
13,0,8,2,0.052999,3
13,0,9,2,0.053253,3
13,0,10,2,0.052936,3
13,0,11,2,0.054533,3
13,0,12,2,0.054689,3
13,0,13,2,0.053948,3
13,0,14,2,0.05443,3
13,0,15,3,0.091684,3
13,0,16,1,0.036982,3
14,0,0,1,0.017653,4
14,0,1,1,0.017171,1
14,0,2,1,0.017003,1
14,0,3,1,0.017003,1
14,0,4,2,0.033188,1
14,0,5,2,0.033188,1
14,0,6,2,0.029818,2
14,0,7,2,0.029818,2
14,0,8,4,0.051462,3
14,0,9,3,0.039207,3
14,0,10,3,0.039207,3
14,0,11,2,0.028319,3
14,0,12,2,0.028319,3
14,0,13,3,0.043384,3
14,0,14,3,0.042728,3
14,0,15,3,0.042728,3
14,0,16,3,0.040633,3
14,0,17,3,0.040633,3
14,0,18,3,0.043152,3
14,0,19,3,0.043152,3
14,0,20,2,0.029128,3
14,0,21,2,0.029128,3
14,0,22,3,0.044995,3
14,0,23,2,0.030013,3
14,0,24,2,0.030013,3
14,0,25,2,0.030169,3
14,0,26,2,0.030169,3
14,0,27,2,0.03038,3
14,0,28,2,0.03038,3
14,0,29,1,0.018927,3
14,0,30,1,0.018927,3
15,0,0,2,0.032898,4
15,0,1,1,0.020796,4
15,0,2,2,0.039201,1
15,0,3,1,0.021041,1
15,0,4,3,0.053167,2
15,0,5,2,0.034385,2
15,0,6,2,0.035311,2
15,0,7,2,0.034294,3
15,0,8,3,0.04753,3
15,0,9,2,0.035348,3
15,0,10,2,0.034332,3
15,0,11,3,0.047886,3
15,0,12,3,0.048101,3
15,0,13,3,0.048113,3
15,0,14,1,0.020793,3
15,0,15,3,0.054146,3
15,0,16,3,0.053188,3
15,0,17,2,0.04297,3
15,0,18,3,0.05129,3
15,0,19,1,0.023929,3
15,0,20,2,0.035837,3
15,0,21,2,0.035837,3
15,0,22,3,0.055034,3
15,0,23,2,0.036605,3
15,0,24,2,0.036605,3
15,0,25,1,0.021364,3
16,0,0,1,0.049751,4
16,0,1,1,0.049751,4
16,0,2,2,0.086015,2
16,0,3,2,0.086015,2
16,0,4,2,0.094505,2
16,0,5,2,0.094505,2
16,0,6,1,0.052724,2
16,0,7,1,0.052724,2
16,0,8,2,0.085352,3
16,0,9,2,0.085352,3
16,0,10,3,0.131654,3
16,0,11,3,0.131654,3
17,0,0,1,0.017851,4
17,0,1,1,0.017215,1
17,0,2,2,0.027468,2
17,0,3,2,0.030221,2
17,0,4,2,0.03013,2
17,0,5,2,0.030739,2
17,0,6,3,0.039774,3
17,0,7,3,0.040165,3
17,0,8,3,0.039998,3
17,0,9,3,0.039851,3
17,0,10,2,0.027524,3
17,0,11,3,0.041094,3
17,0,12,2,0.028693,3
17,0,13,3,0.045687,3
17,0,14,2,0.02879,3
17,0,15,3,0.046201,3
17,0,16,3,0.043782,3
17,0,17,3,0.043057,3
17,0,18,2,0.03014,3
17,0,19,2,0.029655,3
17,0,20,2,0.029663,3
17,0,21,2,0.03061,3
17,0,22,2,0.030205,3
17,0,23,2,0.029393,3
17,0,24,2,0.029393,3
17,0,25,1,0.017862,3
17,0,26,1,0.017851,3
17,0,27,2,0.030334,3
17,0,28,2,0.030334,3
17,0,29,3,0.045675,3
17,0,30,2,0.030646,3
18,0,0,1,0.028834,4
18,0,1,1,0.028444,1
18,0,2,2,0.048282,2
18,0,3,2,0.049383,2
18,0,4,3,0.080668,2
18,0,5,3,0.069505,3
18,0,6,3,0.068706,3
18,0,7,2,0.053756,3
18,0,8,3,0.068462,3
18,0,9,3,0.072506,3
18,0,10,1,0.030708,3
18,0,11,2,0.047919,3
18,0,12,2,0.047919,3
18,0,13,3,0.073941,3
18,0,14,3,0.072029,3
18,0,15,2,0.048788,3
18,0,16,2,0.048788,3
18,0,17,1,0.03068,3
18,0,18,1,0.03068,3
19,0,0,1,0.030467,4
19,0,1,1,0.030032,1
19,0,2,2,0.058324,1
19,0,3,2,0.051027,2
19,0,4,2,0.052165,2
19,0,5,3,0.073569,3
19,0,6,3,0.072498,3
19,0,7,2,0.056706,3
19,0,8,3,0.072338,3
19,0,9,3,0.076552,3
19,0,10,1,0.03247,3
19,0,11,3,0.077987,3
19,0,12,2,0.050927,3
19,0,13,2,0.050927,3
19,0,14,2,0.051776,3
19,0,15,2,0.051776,3
19,0,16,3,0.077284,3
19,0,17,1,0.033174,3
20,0,0,1,0.033834,5
20,0,1,1,0.034275,4
20,0,2,2,0.065783,1
20,0,3,2,0.057503,2
20,0,4,2,0.058734,2
20,0,5,3,0.081947,3
20,0,6,3,0.082032,3
20,0,7,2,0.055781,3
20,0,8,2,0.057349,3
20,0,9,2,0.057349,3
20,0,10,3,0.086869,3
20,0,11,2,0.058459,3
20,0,12,2,0.058459,3
20,0,13,3,0.086357,3
20,0,14,3,0.087991,3
20,0,15,1,0.037278,3
21,0,0,1,0.024588,5
21,0,1,2,0.04079,4
21,0,2,1,0.023502,4
21,0,3,2,0.039249,2
21,0,4,3,0.056254,2
21,0,5,2,0.038655,2
21,0,6,3,0.058905,3
21,0,7,2,0.041601,3
21,0,8,2,0.041601,3
21,0,9,2,0.042625,3
21,0,10,2,0.042625,3
21,0,11,3,0.055432,3
21,0,12,3,0.055631,3
21,0,13,2,0.039872,3
21,0,14,2,0.040076,3
21,0,15,3,0.058752,3
21,0,16,3,0.056947,3
21,0,17,3,0.056544,3
21,0,18,2,0.040662,3
21,0,19,2,0.040774,3
21,0,20,3,0.063075,3
21,0,21,2,0.041838,3
22,0,0,1,0.01883,4
22,0,1,2,0.031088,4
22,0,2,1,0.019249,4
22,0,3,1,0.018687,1
22,0,4,2,0.031957,2
22,0,5,2,0.031526,2
22,0,6,2,0.030595,2
22,0,7,2,0.033005,2
22,0,8,2,0.032779,2
22,0,9,2,0.033194,2
22,0,10,3,0.046013,3
22,0,11,2,0.032383,3
22,0,12,2,0.032383,3
22,0,13,2,0.032922,3
22,0,14,2,0.032922,3
22,0,15,2,0.03334,3
22,0,16,3,0.047938,3
22,0,17,3,0.04468,3
22,0,18,3,0.044885,3
22,0,19,2,0.031088,3
22,0,20,2,0.03236,3
22,0,21,3,0.046469,3
22,0,22,3,0.04774,3
22,0,23,2,0.032416,3
22,0,24,2,0.032416,3
22,0,25,3,0.049629,3
22,0,26,2,0.033093,3
22,0,27,2,0.033093,3
22,0,28,2,0.03332,3
23,0,0,1,0.018128,4
23,0,1,2,0.031493,1
23,0,2,1,0.018555,1
23,0,3,1,0.018907,1
23,0,4,1,0.018999,1
23,0,5,2,0.036132,1
23,0,6,3,0.043633,2
23,0,7,1,0.018128,2
23,0,8,1,0.020049,2
23,0,9,1,0.020049,2
23,0,10,3,0.047229,3
23,0,11,3,0.044355,3
23,0,12,3,0.048441,3
23,0,13,3,0.048841,3
23,0,14,2,0.032388,3
23,0,15,3,0.045944,3
23,0,16,3,0.045944,3
23,0,17,3,0.045251,3
23,0,18,3,0.043429,3
23,0,19,3,0.045251,3
23,0,20,3,0.043923,3
23,0,21,2,0.03518,3
23,0,22,2,0.031239,3
23,0,23,2,0.031239,3
23,0,24,2,0.03518,3
23,0,25,2,0.031932,3
23,0,26,2,0.031932,3
23,0,27,3,0.047702,3
23,0,28,1,0.02053,3
24,0,0,1,0.025499,4
24,0,1,2,0.043213,1
24,0,2,2,0.0425,2
24,0,3,1,0.027845,2
24,0,4,3,0.059858,3
24,0,5,3,0.06113,3
24,0,6,3,0.059624,3
24,0,7,2,0.041067,3
24,0,8,3,0.063126,3
24,0,9,3,0.060819,3
24,0,10,2,0.043405,3
24,0,11,2,0.043405,3
24,0,12,3,0.064649,3
24,0,13,3,0.067416,3
24,0,14,2,0.044785,3
24,0,15,2,0.044785,3
24,0,16,2,0.043213,3
24,0,17,1,0.026292,3
24,0,18,2,0.044374,3
24,0,19,2,0.044374,3
24,0,20,2,0.048622,3
25,0,0,1,0.01626,4
25,0,1,1,0.01626,4
25,0,2,2,0.026276,2
25,0,3,2,0.027417,2
25,0,4,2,0.027417,2
25,0,5,2,0.027959,2
25,0,6,2,0.027959,2
25,0,7,2,0.028121,2
25,0,8,2,0.028121,2
25,0,9,3,0.039553,3
25,0,10,3,0.039553,3
25,0,11,3,0.03862,3
25,0,12,3,0.03862,3
25,0,13,3,0.042041,3
25,0,14,3,0.042041,3
25,0,15,2,0.027426,3
25,0,16,2,0.027426,3
25,0,17,3,0.040773,3
25,0,18,3,0.040773,3
25,0,19,2,0.026956,3
25,0,20,2,0.026956,3
25,0,21,2,0.027494,3
25,0,22,2,0.027494,3
25,0,23,2,0.028194,3
25,0,24,2,0.028194,3
25,0,25,2,0.027341,3
25,0,26,2,0.028186,3
25,0,27,2,0.028186,3
25,0,28,1,0.016269,3
25,0,29,1,0.016269,3
25,0,30,1,0.015979,3
25,0,31,1,0.015979,3
25,0,32,3,0.041944,3
25,0,33,3,0.041944,3
26,0,0,1,0.029074,5
26,0,1,2,0.045574,4
26,0,2,1,0.028357,4
26,0,3,2,0.047386,2
26,0,4,3,0.066388,3
26,0,5,2,0.047204,3
26,0,6,3,0.067662,3
26,0,7,3,0.066465,3
26,0,8,3,0.072106,3
26,0,9,3,0.067118,3
26,0,10,2,0.048001,3
26,0,11,2,0.048001,3
26,0,12,2,0.047501,3
26,0,13,2,0.047735,3
26,0,14,2,0.049535,3
26,0,15,2,0.049535,3
26,0,16,2,0.048898,3
26,0,17,2,0.048944,3
26,0,18,3,0.074517,3
27,0,0,2,0.049372,4
27,0,1,2,0.051352,4
27,0,2,2,0.057225,1
27,0,3,2,0.057225,1
27,0,4,1,0.02984,1
27,0,5,1,0.02984,1
27,0,6,4,0.093553,3
27,0,7,2,0.049063,3
27,0,8,3,0.075055,3
27,0,9,2,0.050584,3
27,0,10,2,0.051379,3
27,0,11,3,0.075899,3
27,0,12,2,0.051424,3
27,0,13,3,0.077557,3
27,0,14,3,0.077557,3
27,0,15,1,0.02915,3
27,0,16,1,0.029432,3
27,0,17,1,0.032247,3
27,0,18,1,0.032247,3
28,0,0,1,0.030842,7
28,0,1,1,0.028955,1
28,0,2,2,0.050123,1
28,0,3,3,0.06968,2
28,0,4,3,0.070821,3
28,0,5,2,0.049172,3
28,0,6,2,0.049172,3
28,0,7,2,0.04904,3
28,0,8,2,0.04904,3
28,0,9,3,0.072676,3
28,0,10,3,0.069719,3
28,0,11,2,0.049382,3
28,0,12,3,0.073521,3
28,0,13,2,0.051517,3
28,0,14,2,0.051517,3
28,0,15,2,0.052777,3
28,0,16,2,0.052777,3
28,0,17,3,0.079269,3
29,0,0,1,0.033253,4
29,0,1,1,0.034331,4
29,0,2,1,0.034331,4
29,0,3,1,0.033894,1
29,0,4,1,0.033894,1
29,0,5,3,0.082253,2
29,0,6,3,0.082253,2
29,0,7,2,0.057609,2
29,0,8,2,0.057609,2
29,0,9,2,0.05885,2
29,0,10,2,0.05885,2
29,0,11,3,0.084162,3
29,0,12,3,0.086384,3
29,0,13,3,0.086384,3
29,0,14,3,0.087971,3
29,0,15,3,0.087971,3
30,0,0,1,0.018699,4
30,0,1,2,0.032267,4
30,0,2,1,0.018878,1
30,0,3,3,0.044365,2
30,0,4,2,0.030995,2
30,0,5,2,0.031133,2
30,0,6,4,0.057009,3
30,0,7,2,0.031502,3
30,0,8,2,0.031502,3
30,0,9,3,0.043835,3
30,0,10,2,0.032832,3
30,0,11,2,0.032832,3
30,0,12,2,0.033358,3
30,0,13,3,0.046413,3
30,0,14,2,0.032986,3
30,0,15,2,0.032986,3
30,0,16,2,0.033789,3
30,0,17,2,0.033789,3
30,0,18,2,0.034207,3
30,0,19,3,0.046917,3
30,0,20,3,0.04756,3
30,0,21,3,0.047221,3
30,0,22,2,0.033146,3
30,0,23,2,0.033146,3
30,0,24,2,0.033912,3
30,0,25,2,0.033912,3
30,0,26,3,0.050989,3
30,0,27,1,0.019821,3
31,0,0,1,0.025787,4
31,0,1,1,0.024879,1
31,0,2,1,0.024879,1
31,0,3,2,0.044122,2
31,0,4,3,0.060218,3
31,0,5,3,0.060218,3
31,0,6,3,0.060949,3
31,0,7,3,0.062698,3
31,0,8,3,0.062698,3
31,0,9,2,0.042999,3
31,0,10,2,0.042999,3
31,0,11,2,0.043259,3
31,0,12,2,0.044197,3
31,0,13,2,0.044197,3
31,0,14,3,0.063618,3
31,0,15,3,0.066011,3
31,0,16,2,0.044623,3
31,0,17,2,0.044623,3
31,0,18,2,0.04554,3
31,0,19,2,0.04554,3
31,0,20,2,0.045947,3
32,0,0,1,0.027267,5
32,0,1,1,0.027429,4
32,0,2,1,0.027277,1
32,0,3,3,0.064675,2
32,0,4,2,0.045422,2
32,0,5,2,0.049908,2
32,0,6,3,0.069868,3
32,0,7,2,0.045638,3
32,0,8,3,0.063198,3
32,0,9,3,0.069703,3
32,0,10,3,0.063859,3
32,0,11,1,0.027284,3
32,0,12,3,0.070437,3
32,0,13,2,0.045042,3
32,0,14,2,0.045411,3
32,0,15,2,0.046467,3
32,0,16,3,0.069527,3
32,0,17,2,0.052958,3
32,0,18,2,0.056912,3
32,0,19,1,0.031718,3
33,0,0,2,0.026815,4
33,0,1,2,0.028042,4
33,0,2,1,0.016894,4
33,0,3,1,0.016606,1
33,0,4,1,0.017087,1
33,0,5,3,0.038165,2
33,0,6,2,0.028471,2
33,0,7,3,0.040345,2
33,0,8,2,0.02967,2
33,0,9,3,0.038803,3
33,0,10,3,0.038193,3
33,0,11,3,0.039559,3
33,0,12,3,0.039345,3
33,0,13,3,0.040307,3
33,0,14,3,0.041538,3
33,0,15,3,0.044116,3
33,0,16,3,0.042967,3
33,0,17,3,0.041287,3
33,0,18,3,0.04255,3
33,0,19,2,0.029128,3
33,0,20,2,0.029128,3
33,0,21,2,0.02938,3
33,0,22,2,0.02938,3
33,0,23,1,0.017422,3
33,0,24,2,0.030109,3
33,0,25,2,0.030109,3
33,0,26,3,0.04566,3
33,0,27,2,0.030307,3
33,0,28,2,0.030307,3
33,0,29,2,0.030507,3
33,0,30,1,0.017801,3
34,0,0,1,0.019689,5
34,0,1,2,0.036762,1
34,0,2,2,0.036839,1
34,0,3,2,0.038513,1
34,0,4,2,0.03875,1
34,0,5,1,0.021703,1
34,0,6,3,0.048017,3
34,0,7,3,0.048337,3
34,0,8,3,0.049479,3
34,0,9,3,0.049305,3
34,0,10,3,0.050051,3
34,0,11,2,0.033176,3
34,0,12,3,0.049646,3
34,0,13,2,0.033608,3
34,0,14,2,0.033846,3
34,0,15,2,0.033525,3
34,0,16,2,0.03378,3
34,0,17,3,0.050732,3
34,0,18,3,0.050887,3
34,0,19,2,0.034431,3
34,0,20,2,0.04058,3
34,0,21,2,0.040678,3
34,0,22,2,0.038141,3
34,0,23,1,0.02278,3
34,0,24,1,0.022799,3
34,0,25,1,0.021968,3
34,0,26,1,0.021977,3
35,0,0,1,0.021212,5
35,0,1,1,0.021286,5
35,0,2,2,0.034495,4
35,0,3,1,0.022347,4
35,0,4,2,0.038241,2
35,0,5,2,0.036029,2
35,0,6,2,0.035288,2
35,0,7,1,0.022347,2
35,0,8,4,0.079831,3
35,0,9,1,0.022854,3
35,0,10,1,0.022854,3
35,0,11,1,0.022854,3
35,0,12,3,0.049953,3
35,0,13,3,0.049322,3
35,0,14,3,0.052278,3
35,0,15,2,0.034727,3
35,0,16,2,0.035021,3
35,0,17,3,0.052014,3
35,0,18,1,0.020561,3
35,0,19,3,0.050918,3
35,0,20,2,0.035665,3
35,0,21,2,0.035735,3
35,0,22,3,0.058448,3
35,0,23,3,0.05443,3
35,0,24,2,0.03645,3
35,0,25,3,0.054838,3
36,0,0,1,0.026418,4
36,0,1,1,0.025977,1
36,0,2,1,0.025977,1
36,0,3,1,0.02647,1
36,0,4,2,0.045253,2
36,0,5,2,0.045253,2
36,0,6,3,0.063706,3
36,0,7,2,0.044565,3
36,0,8,2,0.045363,3
36,0,9,3,0.066675,3
36,0,10,3,0.066675,3
36,0,11,3,0.068326,3
36,0,12,3,0.068239,3
36,0,13,2,0.045431,3
36,0,14,2,0.044655,3
36,0,15,3,0.064125,3
36,0,16,2,0.04475,3
36,0,17,2,0.04475,3
36,0,18,2,0.045696,3
36,0,19,2,0.045696,3
36,0,20,2,0.045998,3
37,0,0,1,0.021092,4
37,0,1,1,0.018601,1
37,0,2,3,0.04778,2
37,0,3,2,0.031583,2
37,0,4,2,0.034106,2
37,0,5,2,0.035621,2
37,0,6,1,0.021092,2
37,0,7,2,0.034408,3
37,0,8,2,0.034408,3
37,0,9,2,0.031805,3
37,0,10,3,0.055013,3
37,0,11,3,0.055013,3
37,0,12,3,0.045902,3
37,0,13,1,0.020818,3
37,0,14,1,0.020818,3
37,0,15,1,0.020818,3
37,0,16,1,0.020818,3
37,0,17,3,0.048929,3
37,0,18,3,0.047509,3
37,0,19,1,0.019001,3
37,0,20,3,0.045911,3
37,0,21,3,0.048019,3
37,0,22,2,0.032072,3
37,0,23,2,0.032783,3
37,0,24,3,0.049253,3
37,0,25,2,0.032809,3
37,0,26,1,0.018803,3
37,0,27,1,0.019152,3
37,0,28,3,0.056065,3
38,0,0,1,0.013408,14
38,0,1,1,0.012975,5
38,0,2,1,0.012511,1
38,0,3,1,0.01413,1
38,0,4,1,0.01413,1
38,0,5,3,0.032737,2
38,0,6,3,0.029578,2
38,0,7,2,0.020586,2
38,0,8,3,0.037205,2
38,0,9,1,0.01534,2
38,0,10,1,0.01534,2
38,0,11,3,0.031206,3
38,0,12,3,0.031647,3
38,0,13,3,0.03194,3
38,0,14,3,0.032926,3
38,0,15,3,0.03028,3
38,0,16,2,0.021856,3
38,0,17,2,0.023844,3
38,0,18,2,0.023844,3
38,0,19,2,0.021864,3
38,0,20,2,0.02182,3
38,0,21,3,0.029472,3
38,0,22,3,0.031283,3
38,0,23,1,0.012679,3
38,0,24,1,0.01294,3
38,0,25,3,0.030798,3
38,0,26,3,0.030487,3
38,0,27,2,0.025421,3
38,0,28,2,0.025421,3
38,0,29,2,0.021716,3
38,0,30,3,0.033056,3
38,0,31,2,0.022091,3
38,0,32,2,0.022091,3
38,0,33,3,0.032887,3
38,0,34,2,0.022554,3
38,0,35,2,0.022784,3
38,0,36,2,0.022784,3
38,0,37,2,0.02268,3
38,0,38,3,0.034475,3
38,0,39,2,0.027608,3
38,0,40,2,0.027608,3
39,0,0,2,0.031372,4
39,0,1,1,0.020099,4
39,0,2,1,0.01896,1
39,0,3,1,0.019056,1
39,0,4,1,0.018736,1
39,0,5,2,0.031711,2
39,0,6,2,0.031933,2
39,0,7,1,0.020099,2
39,0,8,3,0.046449,3
39,0,9,3,0.046449,3
39,0,10,3,0.052167,3
39,0,11,3,0.052167,3
39,0,12,3,0.044805,3
39,0,13,2,0.032026,3
39,0,14,2,0.032026,3
39,0,15,1,0.020022,3
39,0,16,1,0.020022,3
39,0,17,1,0.020022,3
39,0,18,1,0.020022,3
39,0,19,2,0.032527,3
39,0,20,3,0.048593,3
39,0,21,3,0.049023,3
39,0,22,2,0.03262,3
39,0,23,3,0.047839,3
39,0,24,3,0.045536,3
39,0,25,3,0.047471,3
39,0,26,3,0.047024,3
